id,name,latitude,longitude
1747,"1700 Coyote Point Drive, Shoreview, San Mateo",37.57303315680889,-122.29256650291649
1748,"500 Carmel Circle, Baywood - Aragon, San Mateo",37.56144454818583,-122.32574074215803
1749,"1600 Parrott Drive, South San Mateo, San Mateo",37.529496510801934,-122.33776795849467
1750,"1700 Yorktown Road, San Mateo",37.52006743716283,-122.34573928574632
1751,"400 31st Avenue, Beresford Park, San Mateo",37.53423510404369,-122.31192789913287
1752,"200 West 25th Avenue, South San Mateo, San Mateo",37.54427055104635,-122.31226326841514
1755,"3000 Los Prados Street, East San Mateo, San Mateo",37.54606132458168,-122.28478750878953
1756,"2400 Casa Bona Avenue, Belmont",37.5165963215487,-122.31094802880214
1764,"300 26th Avenue, Central Richmond, San Francisco",37.78227093961661,-122.48818503322256
1768,"800 Balboa Street, Richmond District, San Francisco",37.777120973252515,-122.46800316103499
1770,"1800 32nd Avenue, Sunset District, San Francisco",37.752681302631856,-122.49064434976746
1771,"0 Lopez Avenue, West of Twin Peaks, San Francisco",37.746951650375564,-122.4675278017084
1772,"0 Rockaway Avenue, West of Twin Peaks, San Francisco",37.74368531317793,-122.45717374029279
1773,"0 Majestic Avenue, Ingleside, San Francisco",37.71934476894998,-122.45235859864175
1774,"200 Byxbee Street, Oceanview, San Francisco",37.71933317753209,-122.4678523224446
1775,"100 Farallones Street, Oceanview, San Francisco",37.71472108482794,-122.45716621683361
1776,"1800 25th Avenue, Sunset District, San Francisco",37.7524053604163,-122.48147776722718
1777,"7100 Geary Boulevard, Richmond District, San Francisco",37.7774321929546,-122.49632332022819
1778,"7700 Geary Boulevard, Richmond District, San Francisco",37.779183267216155,-122.50399533574574
1779,"500 John Muir Drive, Lakeshore, San Francisco",37.71946549543595,-122.49348515175457
1780,"1600 McKinnon Avenue, Bayview, San Francisco",37.7369337801145,-122.39022725351897
1781,"1100 Carolina Street, Potrero Hill, San Francisco",37.75505984109706,-122.39745843676081
1783,"1500 Mansell Street, Visitacion Valley, San Francisco",37.71787397162409,-122.41858467797967
1944,"700 Girard Street, Visitacion Valley, San Francisco",37.72163864030436,-122.40201887676565
1951,"400 Delta Street, Visitacion Valley, San Francisco",37.71348407897366,-122.41112333663303
1955,"Liccicitos Road, Moss Beach",37.54137676716879,-122.49797196448425
2116,"0 Waterbury Lane, Novato",38.057682852042454,-122.51508328708474
2117,"0 Oxford Drive, San Rafael",38.005079170691566,-122.50579700628644
2119,"300 California Avenue, San Rafael",37.9839635797206,-122.5490074677869
2120,"0 Reservoir Road, San Rafael",37.97029105895659,-122.5366842747412
2121,"2900 Kerner Boulevard, San Rafael",37.95682365681665,-122.49870793529507
2127,"0 Hamilton Drive, Mill Valley",37.90073264616078,-122.52195971023028
2130,"300 Bolinas Road, Fairfax",37.97636518656273,-122.59412621385823
2131,"700 Vía Casitas, Greenbrae, Larkspur",37.94546942749195,-122.52876206561452
2132,"300 Vista Grande, Greenbrae, Kentfield",37.95181060839927,-122.5247648026145
2133,"600 Manzanita Avenue, Corte Madera",37.92411667629511,-122.52295390750241
2134,"300 San Rafael Avenue, Belvedere, Belvedere Tiburon",37.873516752898794,-122.46621262011611
2135,"0 Fairway Drive, Mill Valley",37.91203634195093,-122.54044847347802
2136,"300 Carrera Drive, Mill Valley",37.8716302144527,-122.53156646003052
2137,"0 West Harbor Drive, Sausalito",37.86693472450862,-122.49866569200212
2174,"7600 Terrace Drive, El Cerrito",37.91394880931856,-122.29345910983756
2187,"4200 Middle Harbor Road, Oakland",37.80264486583484,-122.31801839070782
2201,"Mezue Trail, Richmond",37.94350134529248,-122.28817382901116
2209,"2900 Barkley Drive, Fairmede - Hilltop, Richmond",37.972612041735125,-122.33035253470241
2210,"200 South 17th Street, Coronado, Richmond",37.928317864560654,-122.35674461534829
2212,"500 63rd Street, Upper Telegraph, Oakland",37.84854462224293,-122.26470820999974
2213,"800 40th Street, Longfellow, Oakland",37.83122286202146,-122.27191064258884
2224,"600 Arlington Avenue, Berkeley Hills, Berkeley",37.897408269280994,-122.27477496365884
2231,"100 Garden Lane, Millbrae",37.60499212579882,-122.390352099684
2244,"0 Crystal Springs Terrace, Hillsborough Park, Hillsborough",37.548006981725635,-122.34828052318542
2245,"1400 Crestwood Court, South San Mateo, San Mateo",37.524659718022114,-122.3232650518526
2246,"900 Baker Way, East San Mateo, San Mateo",37.56150835747294,-122.28649921026576
2247,"J. Arthur Younger Freeway, Foster City",37.5609792535061,-122.27536881438247
2248,"1600 Notre Dame Avenue, Belmont",37.52080911904324,-122.28830740849301
2281,"0 Corte Palos Verdes, Tiburon, Belvedere Tiburon",37.90624911074899,-122.49229675056682
2308,"300 Fremont Street, South of Market, San Francisco",37.78723452971005,-122.39325700486225
2311,"2700 Larkin Street, Russian Hill, San Francisco",37.805377004424415,-122.42213706490053
2312,"2100 Webster Street, Pacific Heights, San Francisco",37.790897796758145,-122.43255524205044
2313,"1300 Webster Street, Western Addition, San Francisco",37.783327626423045,-122.42934121726813
2314,"300 Waller Street, Western Addition, San Francisco",37.771396785449255,-122.42902729356071
2315,"0 Duboce Avenue, South of Market, San Francisco",37.76868263312842,-122.4199858076392
2316,"2800 Folsom Street, Mission District, San Francisco",37.75120039856619,-122.41394368652688
2317,"100 Coleridge Street, Bernal Heights, San Francisco",37.743733150384664,-122.4201259862759
2318,"100 Santa Rosa Avenue, Outer Mission, San Francisco",37.72808286880343,-122.43718631576645
2319,"300 Lisbon Street, Excelsior, San Francisco",37.723540196313465,-122.43225063507349
2320,"300 Argonaut Avenue, Visitacion Valley, San Francisco",37.70966396829628,-122.41542827688578
2321,"400 Irving Street, Inner Sunset, San Francisco",37.76426406541965,-122.45967737744317
2322,"100 Eastwood Drive, West of Twin Peaks, San Francisco",37.728529662584734,-122.45713573125656
2323,"2600 40th Avenue, Sunset District, San Francisco",37.74250681408016,-122.49785576575499
2330,"0 Peoria Street, Crocker, Daly City",37.705125513125076,-122.45292719190381
2332,"2700 Adeline Street, South Berkeley, Berkeley",37.859381364153116,-122.26803804018839
2337,"200 The Alameda, San Anselmo",38.00610821564951,-122.58329702767107
2339,"Frenchmans Creek Road, Half Moon Bay",37.534423450957064,-122.41421989938117
2340,"0 Mason Street, Tenderloin, San Francisco",37.78304174492923,-122.41093670528025
2343,"West Point Road, Bayview, San Francisco",37.73564598482666,-122.37610726346996
2344,"600 3rd Avenue, Richmond District, San Francisco",37.77758325422396,-122.46134857048827
2345,"1400 Howard Avenue, Downtown, Burlingame",37.57657016060789,-122.34821481367149
2346,"0 Glen Avenue, Piedmont Avenue, Oakland",37.82604084089371,-122.25107162225629
2347,"1500 3rd Avenue, East Lake, Oakland",37.798520215344276,-122.25422824066736
2349,"1600 Ward Street, South Berkeley, Berkeley",37.85837322946976,-122.27588292048033
2350,"400 Central Avenue, West Alameda, Alameda",37.77081264756958,-122.2845184751731
2401,"1400 Queens Road, Berkeley Hills, Berkeley",37.8839119578541,-122.25604456219105
2405,"0 Upper Ames Avenue, Ross",37.96369827387139,-122.56139940211182
2406,"1700 Vistazo Street West, Tiburon, Belvedere Tiburon",37.86177045532642,-122.43111465733796
2418,"600 7th Street, Iron Triangle, Richmond",37.941046511180396,-122.36239074835555
2420,"5200 Cleek Court, Richmond",37.9914155852565,-122.3503358398246
2434,"1000 18th Street, West Oakland, Oakland",37.81202910801512,-122.28246073112813
2441,"100 Octavia Street, Western Addition, San Francisco",37.773564705582764,-122.42475531007773
2442,"2800 Mission Street, Mission District, San Francisco",37.751822475691704,-122.41841262094572
2443,"500 22nd Street, Potrero Hill, San Francisco",37.760087935225165,-122.38624096022127
2451,"700 Westlake Center, Westlake, Daly City",37.700195829458565,-122.47998846222151
2452,"400 Verducci Drive, Serramonte, Daly City",37.655462526346085,-122.46101267454752
2453,"0 Orange Court, Country Club Manor, Hillsborough",37.56491714581086,-122.36912580536315
2454,"0 16th Avenue, Hayward Park, San Mateo",37.55289155201316,-122.31704562407307
2458,"300 San Juan Avenue, Half Moon Bay",37.521270361885556,-122.46710223071884
2460,"1300 Montgomery Street, North Beach, San Francisco",37.80227125584187,-122.40755551081226
2463,"200 Moncada Way, Oceanview, San Francisco",37.72831988635261,-122.46825154526151
2464,"1700 47th Avenue, Sunset District, San Francisco",37.75487350289687,-122.507031860632
2465,"Diamond Cove Terrace, Bayview, San Francisco",37.713213604398035,-122.389623250808
2466,"400 Amador Street, Bayview, San Francisco",37.74547802887115,-122.38976458955337
2495,"100 Shrader Street, San Francisco",37.77419080463546,-122.4478024721716
2496,"100 Diamond Street, The Castro, San Francisco",37.75906015525718,-122.43702527245483
2497,"600 Tompkins Avenue, Bernal Heights, San Francisco",37.73685372256178,-122.41273988712058
2498,"700 Rolph Street, Crocker-Amazon, San Francisco",37.711676546749075,-122.4308076583048
2499,"400 Faxon Avenue, Ingleside, San Francisco",37.721767089670806,-122.45733317299533
2502,"Old Guadalupe Trail, Daly City",37.7022150377064,-122.43187849454986
2503,"3700 Callan Boulevard, Westborough, South San Francisco",37.64620885360683,-122.4610622692935
2504,"5900 Cabrillo Highway, Pacifica",37.58860870338661,-122.50507400625769
2505,"1000 Commodore Drive, San Bruno",37.63317223836769,-122.42572368578993
2510,"400 Nevada Avenue, Baywood - Aragon, San Mateo",37.55341337854406,-122.33086416630871
2539,"2400 Edwards Avenue, El Cerrito",37.934034657669244,-122.31202618857496
2554,"0 Oliver Lane, Mill Valley",37.88949430280891,-122.50747305321399
2582,"1200 Manzanita Drive, Millbrae",37.58925537016702,-122.39822422529892
2597,"3000 Telegraph Avenue, Pill Hill, Oakland",37.81809936753107,-122.26672376316114
2601,"800 Cole Street, Ashbury Heights, San Francisco",37.76546302198222,-122.45048204731968
2605,"0 Cable Roadway, Sausalito",37.851234530560816,-122.48540546481644
2606,"2100 Beach Street, Marina District, San Francisco",37.803837526564294,-122.44492065813934
2612,"4500 Utah Drive, May Valley, Richmond",37.96889640710276,-122.29440516639777
2613,"1700 Eisenhower Street, Shoreview, San Mateo",37.560843628670646,-122.29494972455463
2614,"100 West Portal Avenue, West of Twin Peaks, San Francisco",37.739186303275154,-122.46790646263051
2618,"1800 Ganges Avenue, El Cerrito",37.927528120335666,-122.30870611998974
2620,"2200 McGee Avenue, Central Berkeley, Berkeley",37.86684666090001,-122.27713256616035
2622,"300 Langton Street, South of Market, San Francisco",37.775309007633034,-122.40229359508166
2624,"1300 16th Avenue, Inner Sunset, San Francisco",37.762812408461926,-122.47378430285745
2625,"400 Alpha Street, Visitacion Valley, San Francisco",37.71122275894057,-122.40689104633957
2629,"Cochrane Street, Bayview, San Francisco",37.724309711555044,-122.36913049112033
2632,"700 Campbell Village Court, West Oakland, Oakland",37.80951566801538,-122.29823050517582
2634,"Dwight D. Eisenhower Highway, Albany",37.88588432658545,-122.31041555942511
2636,"1300 San Anselmo Avenue, San Anselmo",37.97961320686904,-122.57588355299161
2643,"1300 Egbert Avenue, Bayview, San Francisco",37.72163604262817,-122.39011338483951
2650,"400 Palm Avenue, Millbrae",37.599547569146345,-122.39780297461711
2654,"Robert Dollar Drive, San Rafael",37.98155585054521,-122.5306828068305
2660,"0 Burgess Court, Sausalito",37.86883139176207,-122.51278985956652
2673,"100 Rutledge Street, Bernal Heights, San Francisco",37.74397513373201,-122.4076255156959
2691,"800 Hacienda Way, Millbrae",37.60622257555228,-122.41012956590727
2694,"1900 Buchanan Street, Western Addition, San Francisco",37.78791388223981,-122.43026651325934
2695,"2200 Rivera Street, Sunset District, San Francisco",37.74615450550101,-122.4901866797135
2700,"300 Ponderosa Road, Avalon, South San Francisco",37.64445905148126,-122.4357984060893
2708,"200 Westview Drive, Sunshine Gardens, South San Francisco",37.6605170360705,-122.43735274868662
